image_id,image_path,wear_class,wear_label,tread_depth_mm,feature_tread_spread,feature_center_edge_gap,crack_detected,groove_visible,surface_texture,confidence
IMG_7038.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7038.JPG,3,even,3.1533333333333338,0.086666666,-0.086666666,0,True,smooth,0.95
IMG20260121161303.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121161303.jpg,1,edge_wear,3.16,0.68,-0.68,0,True,uneven,0.95
IMG20260128122123.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122123.jpg,3,even,3.1933333333333334,0.07333333,0.07333333,0,True,smooth,0.95
IMG_6985.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6985.JPG,3,even,3.2125,0.02,-0.035,0,True,smooth,0.95
IMG_7041.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7041.JPG,3,even,3.216666666666667,0.033333335,-0.033333335,0,True,smooth,0.95
IMG_6979.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6979.JPG,4,one_sided_wear,3.2225,1.15,-0.365,0,True,uneven,0.95
Copy of IMG20251218151832.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151832.jpg,3,even,3.2866666666666666,0.043333333,-0.043333333,0,True,smooth,0.95
IMG20251218160057.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218160057.heic,3,even,3.3066666666666666,0.20666666,0.20666666,0,True,smooth,0.95
IMG20260121161220.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121161220.jpg,1,edge_wear,3.313333333333333,0.62666667,-0.62666667,0,True,uneven,0.95
IMG20251218160358.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218160358.heic,2,uneven_wear,3.3366666666666664,0.23666666,0.23666666,0,True,uneven,0.95
IMG20260128122046.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122046.jpg,3,even,3.393333333333333,0.026666667,-0.026666667,0,True,smooth,0.95
IMG_6957.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6957.JPG,2,uneven_wear,3.4025,0.11,0.395,0,True,uneven,0.95
1769244151482.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\1769244151482.jpg,3,even,3.4633333333333334,0.006666667,-0.006666667,0,True,smooth,0.95
IMG20251218160307.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218160307.heic,2,uneven_wear,3.5033333333333334,0.24333334,0.24333334,0,True,uneven,0.95
IMG20260128121859.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128121859.jpg,3,even,3.513333333333333,0.11666667,-0.11666667,0,True,smooth,0.95
IMG20251103164832.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251103164832.heic,0,center_wear,3.5566666666666666,0.50666666,0.50666666,0,True,uneven,0.95
IMG_6951.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_6951.JPG,3,even,3.6224999999999996,0.21,0.195,0,True,smooth,0.95
IMG20251218155934.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218155934.heic,1,edge_wear,3.676666666666667,0.97333336,-0.97333336,0,True,uneven,0.95
IMG20260121121508.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121121508.jpg,3,even,3.795,0.1,0.03,0,True,smooth,0.95
IMG20260121113443.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113443.jpg,0,center_wear,3.8200000000000003,0.53,0.53,0,True,uneven,0.95
IMG_7025.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7025.JPG,3,even,3.925,0.06,0.23,0,True,smooth,0.95
IMG_7028.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7028.JPG,3,even,3.94,0.05,0.17,0,True,smooth,0.95
IMG_7013.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7013.JPG,3,even,3.9566666666666666,0.016666668,0.016666668,0,True,smooth,0.95
1769244151336.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\1769244151336.jpg,0,center_wear,4.13,0.69,0.69,0,True,uneven,0.95
IMG20251218160520.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218160520.heic,2,uneven_wear,4.183333333333333,0.30333334,0.30333334,0,True,uneven,0.95
IMG20260115085618.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260115085618.jpg,0,center_wear,4.2075000000000005,0.71,0.665,0,True,uneven,0.95
IMG20251218154457.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218154457.heic,3,even,4.21,0.1,0.1,0,True,smooth,0.95
Copy of IMG20251218152144.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152144.jpg,2,uneven_wear,4.246666666666667,0.24666667,0.24666667,0,True,uneven,0.95
IMG20260121113103.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113103.jpg,3,even,4.272500000000001,0.03,-0.005,0,True,smooth,0.95
IMG20251218155739.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218155739.heic,2,uneven_wear,4.276666666666666,0.25666666,0.25666666,0,True,uneven,0.95
IMG20260121112821.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121112821.jpg,3,even,4.2975,0.0,-0.045,0,True,smooth,0.95
Copy of IMG20251218153808.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153808.jpg,2,uneven_wear,4.323333333333333,0.24333334,0.24333334,0,True,uneven,0.95
IMG20260121113011.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121113011.jpg,3,even,4.33,0.14,0.22,0,True,smooth,0.95
Copy of IMG20251218154022.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218154022.jpg,0,center_wear,4.3500000000000005,0.97,0.97,0,True,uneven,0.95
IMG20260121112912.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121112912.jpg,3,even,4.359999999999999,0.33,0.19,0,True,smooth,0.95
Copy of IMG20251218151035.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151035.jpg,0,center_wear,4.460000000000001,0.4,1.32,0,True,uneven,0.95
Copy of IMG20251218152036.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152036.jpg,3,even,4.463333333333334,0.15333334,0.15333334,0,True,smooth,0.95
Copy of IMG20251218152401.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152401.jpg,2,uneven_wear,4.503333333333333,0.30333334,0.30333334,0,True,uneven,0.95
Copy of 9.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of 9.jpg,2,uneven_wear,4.6,0.47,0.47,0,True,uneven,0.95
IMG20251218154542.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218154542.heic,3,even,4.633333333333334,0.15333334,0.15333334,0,True,smooth,0.95
Copy of IMG20251218145539.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218145539.jpg,2,uneven_wear,4.636666666666667,0.28666666,0.28666666,0,True,uneven,0.95
Copy of IMG20251218145654.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218145654.jpg,3,even,4.66,0.2,0.2,0,True,smooth,0.95
Copy of IMG20251218145831.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218145831.jpg,2,uneven_wear,4.676666666666667,0.016666668,0.016666668,0,True,uneven,0.95
Copy of IMG20251218150730.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218150730.jpg,0,center_wear,4.695,0.46,1.55,0,True,uneven,0.95
Copy of IMG20251218153610.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153610.jpg,2,uneven_wear,4.7,0.3,0.3,0,True,uneven,0.95
Copy of 5.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of 5.jpg,3,even,4.82,0.03,0.03,0,True,smooth,0.95
Copy of IMG20251218153928.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153928.jpg,2,uneven_wear,4.83,0.36,0.36,0,True,uneven,0.95
Copy of IMG20251218150254.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218150254.jpg,2,uneven_wear,4.8325000000000005,0.26,-0.015,0,True,uneven,0.95
Copy of IMG20251218154203.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218154203.jpg,2,uneven_wear,4.896666666666667,0.27666667,0.27666667,0,True,uneven,0.95
front image.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\front image.jpeg,0,center_wear,4.920000000000001,1.01,1.13,0,True,uneven,0.95
Copy of IMG20251218153445.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153445.jpg,0,center_wear,4.983333333333333,0.5833333,0.5833333,0,True,uneven,0.95
Copy of IMG20251218153357.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153357.jpg,3,even,5.016666666666667,0.10666667,0.10666667,0,True,smooth,0.95
Copy of IMG20251218153029.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153029.jpg,2,uneven_wear,5.09,0.07,-0.07,0,True,uneven,0.95
Copy of IMG20251218145812.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218145812.jpg,2,uneven_wear,5.136666666666667,0.19666667,0.19666667,0,True,uneven,0.95
Copy of IMG20251218152902.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152902.jpg,2,uneven_wear,5.1433333333333335,0.07333333,0.07333333,0,True,uneven,0.95
Copy of IMG20251218152236.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152236.jpg,0,center_wear,5.199999999999999,0.7,0.7,0,True,uneven,0.95
Copy of IMG20251218150847.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218150847.jpg,0,center_wear,5.232500000000001,1.24,0.645,0,True,uneven,0.95
Copy of IMG20251218150621.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218150621.jpg,2,uneven_wear,5.2825,0.46,0.465,0,True,uneven,0.95
Copy of IMG20251218152538.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152538.jpg,0,center_wear,5.3575,1.31,0.505,0,True,uneven,0.95
IMG20251218154739.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218154739.heic,3,even,5.406666666666666,0.16666667,0.16666667,0,True,smooth,0.95
Copy of IMG20251218153307.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153307.jpg,1,edge_wear,5.446666666666666,1.5033333,-1.5033333,0,True,uneven,0.95
Copy of IMG20251218150508.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218150508.jpg,0,center_wear,5.4799999999999995,0.25,0.57,0,True,uneven,0.95
Copy of IMG20251218151921.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151921.jpg,3,even,5.486666666666667,0.036666665,0.036666665,0,True,smooth,0.95
Copy of IMG20251218152440.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152440.jpg,2,uneven_wear,5.5225,0.56,0.105,0,True,uneven,0.95
Copy of 1.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of 1.jpg,3,even,5.6066666666666665,0.15666667,0.15666667,0,True,smooth,0.95
IMG20251103170048.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251103170048.heic,2,uneven_wear,5.6725,0.7,0.145,0,True,uneven,0.95
IMG20251218155614.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218155614.heic,2,uneven_wear,5.776666666666666,0.48666668,0.48666668,0,True,uneven,0.95
Copy of IMG20251218150412.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218150412.jpg,0,center_wear,5.8475,0.02,0.755,0,True,uneven,0.95
IMG20251218154833.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218154833.heic,2,uneven_wear,5.923333333333333,0.23666666,-0.23666666,0,True,uneven,0.95
IMG20251218154944.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218154944.heic,2,uneven_wear,5.953333333333333,0.42333335,0.42333335,0,True,uneven,0.95
front image 5.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\front image 5.jpeg,0,center_wear,5.977499999999999,0.82,0.695,0,True,uneven,0.95
front image 4.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\front image 4.jpeg,0,center_wear,6.0225,1.13,0.815,0,True,uneven,0.95
Copy of IMG20251218145404.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218145404.jpg,2,uneven_wear,6.03,0.07,0.07,0,True,uneven,0.95
IMG20251218160602.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218160602.heic,2,uneven_wear,6.1000000000000005,0.19,-0.19,0,True,uneven,0.95
IMG20251218160636.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218160636.heic,2,uneven_wear,6.18,0.08,-0.08,0,True,uneven,0.95
IMG20251103165459.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251103165459.heic,0,center_wear,6.2675,1.12,0.655,0,True,uneven,0.95
IMG20251103164237.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251103164237.heic,2,uneven_wear,6.303333333333334,0.30333334,0.30333334,0,True,uneven,0.95
Copy of IMG20251218152941.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218152941.jpg,3,even,6.463333333333334,0.21333334,0.21333334,0,True,smooth,0.95
IMG20251103164020.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251103164020.heic,3,even,6.493333333333333,0.10666667,-0.10666667,0,True,smooth,0.95
Copy of IMG20251218153134.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218153134.jpg,2,uneven_wear,6.616666666666667,0.33666667,0.33666667,0,True,uneven,0.95
IMG20251218160726.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218160726.heic,3,even,6.776666666666666,0.096666664,0.096666664,0,True,smooth,0.95
Copy of IMG20251218151359.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151359.jpg,3,even,7.146666666666667,0.07666667,0.07666667,0,True,smooth,0.95
Copy of IMG20251218151620.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\Copy of IMG20251218151620.jpg,3,even,7.156666666666667,0.21666667,0.21666667,0,True,smooth,0.95
IMG20251103165827.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251103165827.heic,0,center_wear,7.3,0.58,0.56,0,True,uneven,0.95
002_IMG20260209154457 (1).heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\002_IMG20260209154457 (1).jpg,3,even,3.4025,0.07,0.135,0,True,smooth,0.95
007_IMG20260209154607.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\007_IMG20260209154607.jpg,3,even,3.4525000000000006,0.14,0.305,0,True,smooth,0.95
013_IMG20260209154732.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\013_IMG20260209154732.jpg,3,even,3.65,0.0,0.0,0,True,smooth,0.95
019_IMG20260209154849.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\019_IMG20260209154849.jpg,3,even,3.6275,0.4,0.135,0,True,smooth,0.95
025_IMG20260209154957.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\025_IMG20260209154957.jpg,3,even,2.9299999999999997,0.03,-0.03,0,True,smooth,0.95
041_IMG20260209155508.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\041_IMG20260209155508.jpg,3,even,2.6633333333333336,0.05666667,-0.05666667,0,True,smooth,0.95
047_IMG20260209155620.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\047_IMG20260209155620.jpg,2,uneven_wear,3.4025000000000003,0.15,0.015,0,True,uneven,0.95
053_IMG20260209155700.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\053_IMG20260209155700.jpg,3,even,3.465,0.09,0.18,0,True,smooth,0.95
059_IMG20260209155852.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\059_IMG20260209155852.jpg,3,even,3.74,0.14,0.18,0,True,smooth,0.95
065_IMG20260209155957.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\065_IMG20260209155957.jpg,3,even,2.8699999999999997,4.440892e-16,0.0,0,True,smooth,0.95
071_IMG20260209160826.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\071_IMG20260209160826.jpg,3,even,3.266666666666667,0.11666667,0.11666667,0,True,smooth,0.95
077_IMG20260209161000.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\077_IMG20260209161000.jpg,1,edge_wear,2.2899999999999996,0.56,-0.56,0,True,uneven,0.95
083_IMG20260209161051.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\083_IMG20260209161051.jpg,3,even,2.8033333333333332,0.10333333,0.10333333,0,True,smooth,0.95
