image_id,sidewall_image_path,brand_raw,brand_cleaned,tire_size_raw,tire_size_cleaned,manufacture_week,manufacture_year,ocr_confidence
IMG20260406115515 - Viren Viren.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260406115544 - Viren Viren.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260406115610 - Viren Viren.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260406115708 - Viren Viren.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260406115732 - Viren Viren.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1J0eZBJ_gUGH5bTvAHe1PjCz9e3Een7Tz,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1EB44Pv2aBtgBw6VueO9wvFf_-MriItsa,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1ssG0d2O_QF3_wFqDqvQNRLj46kBfhPd2,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1mLBv5vtGMBhJMR04mn31-QTTR4-qe_mK,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=197MhN36peHjH1Am22NifvM5kMZl9-4_-,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1AhUEqS8iqEEwBLnv6lidpQFtaqcyg50O,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=19RQm5T74YlWmoVVqf1znuW7ZkKSI9T5W,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1GHbSIxW7k1xgTrew-rlQYyzs7qT9c5J3,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1-VVR5WKlGWZLVswxFDYD6JrxeISXSGyy,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1MJ1Cg3EsjAgFXn12ynEv90fDv5otgl3E,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1Y1h5iFUw4hL1ILOLBTybuAjcidLmfIn2,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1x4toVmCgbShof_t-F-71LTwCMZQlYCrp,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1T1UdV72QI74yu62j7GHFu_P13PmIqtca,,Unknown,Unknown,Unknown,Unknown,,,0.3
https://drive.google.com/open?id=1ed1oZkjAih_amMoYMtX7joah8G_aRnwi,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260115085908.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121113753.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121113853.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121114013.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
1769244151437.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260115090719.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128121045 (1).jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7050.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121160116.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6972.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121114107.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6994.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7016.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121113216.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218154402.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
1769244151386.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6943.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122355.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121115233.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122450.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121115817.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6991.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121114853.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121160330.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128123037.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121114946.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121115440.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6966.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121115535.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121160257.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122316.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6988.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128121235.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128121148.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121115327.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128123126.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121114805.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122910.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121114224.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121114341.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6934.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121114436.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218155033.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128121712.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251103164609.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6940.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6947.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121115654.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122957.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121114537_01.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6925.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121114711.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122819.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6918.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122154.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122230.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121113359.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121161400.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7022.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218151751.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218154623.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121113305.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121161458.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128121444.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121160223.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7019.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6931.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122711.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6997.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128121628.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260115090353.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121112523.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122610.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121115143.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121115033.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218151653.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122525.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121112252.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121161110.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121112649.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121120740.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128121756.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121112135.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218160210.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7010.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7007.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128121354.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218155818.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121160906.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7004.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7001.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121160804.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6982.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128121953.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6975.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7038.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121161303.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122123.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6985.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7041.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6979.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218151832.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218160057.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121161220.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218160358.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128122046.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6957.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
1769244151482.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218160307.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260128121859.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251103164832.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_6951.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218155934.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121121508.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121113443.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7025.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7028.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG_7013.JPG,,Unknown,Unknown,Unknown,Unknown,,,0.3
1769244151336.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218160520.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260115085618.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218154457.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218152144.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121113103.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218155739.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121112821.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218153808.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121113011.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218154022.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20260121112912.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218151035.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218152036.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218152401.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of 9.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218154542.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218145539.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218145654.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218145831.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218150730.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218153610.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of 5.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218153928.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218150254.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218154203.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
front image.jpeg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218153445.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218153357.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218153029.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218145812.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218152902.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218152236.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218150847.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218150621.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218152538.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218154739.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218153307.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218150508.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218151921.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218152440.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of 1.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251103170048.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218155614.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218150412.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218154833.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218154944.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
front image 5.jpeg,,Unknown,Unknown,Unknown,Unknown,,,0.3
front image 4.jpeg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218145404.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218160602.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218160636.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251103165459.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251103164237.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218152941.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251103164020.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218153134.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251218160726.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218151359.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
Copy of IMG20251218151620.jpg,,Unknown,Unknown,Unknown,Unknown,,,0.3
IMG20251103165827.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
002_IMG20260209154457 (1).heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
007_IMG20260209154607.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
013_IMG20260209154732.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
019_IMG20260209154849.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
025_IMG20260209154957.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
041_IMG20260209155508.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
047_IMG20260209155620.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
053_IMG20260209155700.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
059_IMG20260209155852.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
065_IMG20260209155957.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
071_IMG20260209160826.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
077_IMG20260209161000.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
083_IMG20260209161051.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
093_IMG20260209161255.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
117_IMG20260209161617.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
123_IMG20260209161701.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
129_IMG20260209161808.heic,,Unknown,Unknown,Unknown,Unknown,,,0.3
dataset\continuous_learning\front_view\fd9cc42d-35eb-471a-a1d6-afda22c7b14b.jpg,dataset\continuous_learning\front_view\fd9cc42d-35eb-471a-a1d6-afda22c7b14b.jpg,Unknown,Unknown,Unknown,Unknown,,,0.3
